,File Name,Commit msg,Complexity,Nol Added,Nol Removed,No of lines in file,Token Count,No of Changed Methods,No of Methods,Code Churn Files Count,Code Churn Files Max,Code Churn Files Avg,Commits Count,Hunks Count,Added Lines Count,Added Lines Max,Added Lines avg,Removed Lines Count,Removed Lines max,Removed Lines avg,BugLabelLevel,CommitBug,AddRemoved,CommitAddRemoved
clients/src/main/java/org/apache/kafka/common/errors/ApiException.java,clients/src/main/java/org/apache/kafka/common/errors/ApiException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",5,3,3,21,103,0,5,51,35,10,5,1,57,35,11,6,3,1,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/AuthorizationException.java,clients/src/main/java/org/apache/kafka/common/errors/AuthorizationException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,13,9,9,49,0,2,29,19,7,4,1.5,38,19,10,9,9,2,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/BrokerNotAvailableException.java,clients/src/main/java/org/apache/kafka/common/errors/BrokerNotAvailableException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,3,4,10,57,0,2,31,32,16,2,2.5,35,32,18,4,4,2,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/ClusterAuthorizationException.java,clients/src/main/java/org/apache/kafka/common/errors/ClusterAuthorizationException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,13,9,10,57,0,2,30,26,15,2,2.0,39,26,20,9,9,4,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/ControllerMovedException.java,clients/src/main/java/org/apache/kafka/common/errors/ControllerMovedException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,3,4,10,57,0,2,31,32,16,2,2.5,35,32,18,4,4,2,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/DisconnectException.java,clients/src/main/java/org/apache/kafka/common/errors/DisconnectException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",4,13,9,17,91,0,4,44,39,15,3,1,53,39,18,9,9,3,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/IllegalGenerationException.java,clients/src/main/java/org/apache/kafka/common/errors/IllegalGenerationException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",4,13,9,16,80,0,4,37,33,12,3,1,47,33,16,10,9,3,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/InconsistentGroupProtocolException.java,clients/src/main/java/org/apache/kafka/common/errors/InconsistentGroupProtocolException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,13,9,10,57,0,2,29,25,14,2,2.0,38,25,19,9,9,4,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/InterruptException.java,clients/src/main/java/org/apache/kafka/common/errors/InterruptException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",3,15,11,17,116,0,3,43,34,14,3,1,54,34,18,11,11,4,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/InvalidCommitOffsetSizeException.java,clients/src/main/java/org/apache/kafka/common/errors/InvalidCommitOffsetSizeException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,13,9,10,57,0,2,29,25,14,2,2.0,38,25,19,9,9,4,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/InvalidConfigurationException.java,clients/src/main/java/org/apache/kafka/common/errors/InvalidConfigurationException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,4,4,10,57,0,2,31,22,10,3,4,40,22,13,9,5,3,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/InvalidFetchSizeException.java,clients/src/main/java/org/apache/kafka/common/errors/InvalidFetchSizeException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,13,9,10,57,0,2,31,27,16,2,2.0,40,27,20,9,9,4,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/InvalidGroupIdException.java,clients/src/main/java/org/apache/kafka/common/errors/InvalidGroupIdException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,13,9,10,57,0,2,29,25,14,2,2.0,38,25,19,9,9,4,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/InvalidMetadataException.java,clients/src/main/java/org/apache/kafka/common/errors/InvalidMetadataException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",4,15,12,16,81,0,4,42,39,21,2,1.5,54,39,27,12,12,6,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/InvalidOffsetException.java,clients/src/main/java/org/apache/kafka/common/errors/InvalidOffsetException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,3,4,10,57,0,2,36,37,18,2,2.5,40,37,20,4,4,2,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/InvalidPartitionsException.java,clients/src/main/java/org/apache/kafka/common/errors/InvalidPartitionsException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,4,4,10,57,0,2,31,43,6,5,3,73,43,15,42,27,8,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/InvalidReplicaAssignmentException.java,clients/src/main/java/org/apache/kafka/common/errors/InvalidReplicaAssignmentException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,4,4,10,57,0,2,31,31,16,2,2.5,35,31,18,4,4,2,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/InvalidReplicationFactorException.java,clients/src/main/java/org/apache/kafka/common/errors/InvalidReplicationFactorException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,4,4,10,57,0,2,31,31,16,2,2.5,35,31,18,4,4,2,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/InvalidRequestException.java,clients/src/main/java/org/apache/kafka/common/errors/InvalidRequestException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,4,4,10,57,0,2,36,36,18,2,2.5,40,36,20,4,4,2,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/InvalidRequiredAcksException.java,clients/src/main/java/org/apache/kafka/common/errors/InvalidRequiredAcksException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",1,4,4,7,39,0,1,25,25,12,2,2.5,29,25,14,4,4,2,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/InvalidSessionTimeoutException.java,clients/src/main/java/org/apache/kafka/common/errors/InvalidSessionTimeoutException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,13,9,10,57,0,2,29,25,14,2,2.0,38,25,19,9,9,4,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/InvalidTimestampException.java,clients/src/main/java/org/apache/kafka/common/errors/InvalidTimestampException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,3,4,10,57,0,2,33,34,16,2,2.5,37,34,18,4,4,2,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/LeaderNotAvailableException.java,clients/src/main/java/org/apache/kafka/common/errors/LeaderNotAvailableException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,13,9,10,57,0,2,35,19,6,6,2.0,70,19,12,35,23,6,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/NetworkException.java,clients/src/main/java/org/apache/kafka/common/errors/NetworkException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",4,15,11,16,80,0,4,43,23,9,5,1,70,23,14,27,15,5,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/NotControllerException.java,clients/src/main/java/org/apache/kafka/common/errors/NotControllerException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,13,10,10,57,0,2,31,28,16,2,2.5,41,28,20,10,10,5,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/NotEnoughReplicasAfterAppendException.java,clients/src/main/java/org/apache/kafka/common/errors/NotEnoughReplicasAfterAppendException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",1,4,4,7,39,0,1,30,43,8,4,3.0,63,43,16,33,17,8,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/NotEnoughReplicasException.java,clients/src/main/java/org/apache/kafka/common/errors/NotEnoughReplicasException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",4,4,4,16,80,0,4,40,40,13,3,4,58,40,19,18,14,6,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/OffsetMetadataTooLarge.java,clients/src/main/java/org/apache/kafka/common/errors/OffsetMetadataTooLarge.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",4,13,9,15,76,0,4,41,22,7,6,1.5,67,22,11,26,14,4,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/OffsetOutOfRangeException.java,clients/src/main/java/org/apache/kafka/common/errors/OffsetOutOfRangeException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,3,4,10,57,0,2,35,36,18,2,2.5,39,36,20,4,4,2,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/PolicyViolationException.java,clients/src/main/java/org/apache/kafka/common/errors/PolicyViolationException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,3,4,9,49,0,2,31,29,10,3,1,35,29,12,4,4,1,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/RebalanceInProgressException.java,clients/src/main/java/org/apache/kafka/common/errors/RebalanceInProgressException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",4,3,3,16,80,0,4,37,37,18,2,2.0,40,37,20,3,3,2,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/RecordBatchTooLargeException.java,clients/src/main/java/org/apache/kafka/common/errors/RecordBatchTooLargeException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",4,13,9,16,80,0,4,43,39,22,2,2.0,52,39,26,9,9,4,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/RecordTooLargeException.java,clients/src/main/java/org/apache/kafka/common/errors/RecordTooLargeException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",6,15,11,26,151,0,6,55,23,9,6,1.0,81,23,14,26,14,4,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/SerializationException.java,clients/src/main/java/org/apache/kafka/common/errors/SerializationException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",5,13,9,21,103,0,5,50,46,25,2,2.0,59,46,30,9,9,4,2,1,0,1
